Name (Long),Surname,Name,Party,Twitter Handle,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20
Αμανατίδης Γεωργίου Ιωάννης,Αμανατίδης,Αμανατίδης Ιωάννης,ΣΥΡΙΖΑ,amanatidis_gian,2192270316,214615583,1174409259729248256,1900460592,813794025140551680,822522073897717761,3226951700,3927286060,4912715758,808668396963373056,3350936675,2350464192,1174972682636386306,2387439139,715801218,783659044254916608,727113025484914688,1111783079780196355,551099885,1321244596156960768
Νοτοπούλου Παναγιώτη Αικατερίνη (Κατερίνα),Νοτοπούλου,Νοτοπούλου Κατερίνα,ΣΥΡΙΖΑ,katenotopoulou,983983199012425728,4877685903,3053978715,4703981987,2984483483,3300345333,2879271969,0,0,0,0,0,0,0,0,0,0,0,0,0
Τριανταφυλλίδης Γεωργίου Αλέξανδρος (Αλέκος),Τριανταφυλλίδης,Τριανταφυλλίδης Αλέκος,ΣΥΡΙΖΑ,tr_alexandros,2662790664,975739071208312832,234776467,850644847333699584,1274657794558504960,365963303,102687463,1335245175887712259,888685557764825088,1312275035051241473,1332345491477172230,1353070022428508161,1263580114186579968,1916492568,989802931653414912,1234835804926726145,2949376103,1105586988344844288,4365373575,1271320198289567744
Φάμελλος Πέτρου Σωκράτης,Φάμελλος,Φάμελλος Σωκράτης,ΣΥΡΙΖΑ,sfamellos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αυγέρη Πέτρου Θεοδώρα (Δώρα),Αυγέρη,Αυγέρη Δώρα,ΣΥΡΙΖΑ,davgeri,927149329298657280,2998660119,2872279211,3253733789,2714407677,3190621726,2902146777,1007362710785396743,1279847031226368002,3726671357,4762197203,1063266368,2507239736,849623908588417025,882253545868800001,793008590617513984,1242373635383463937,4825164821,1349807659806031875,1334972099547557895
Τζούφη Στεφάνου Μερόπη,Τζούφη,Τζούφη Μερόπη,ΣΥΡΙΖΑ,meropitzoufi,3096944951,3052996167,2401955251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ελευθεριάδου Παύλου Σουλτάνα,Ελευθεριάδου,Ελευθεριάδου Σουλτάνα,ΣΥΡΙΖΑ,teleftheriadou,565291766,729030354426802176,1032665333226766336,1293462895842545664,100227747,3833429296,3243512135,2473809339,3125864472,1305805912716849152,3026218698,404773036,900112191474610176,2389371722,3332357045,801515097277526016,1722239090,3239511717,1339448090907041793,2601613098
Λάππας Ευαγγέλου Σπυρίδωνας,Λάππας,Λάππας Σπυρίδωνας,ΣΥΡΙΖΑ,spyroslappas1,1494417744,2861884409,1232684640202317825,331597271,489783238,1377316383462146055,805714623416692736,708049449,4905692104,394610123,4824811126,724873822382469120,883914324,2987336884,1324285277599371265,1117523958,1231146621024505856,1067605830902710272,956814662372294657,2499621181
Τελιγιορίδου Ιωάννη Ολυμπία,Τελιγιορίδου,Τελιγιορίδου Ολυμπία,ΣΥΡΙΖΑ,teligioridou,1057566665595076608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αυλωνίτης Νικολάου Αλέξανδρος - Χρήστος,Αυλωνίτης,Αυλωνίτης Χρήστος,ΣΥΡΙΖΑ,a_avlonitis,1161547840449130497,1244939534116274187,1363402898814697479,1011835604,43089964,1354683667,2461187906,1723559606,1161380665809678336,1351821750380744704,96070471,1270831293639639040,2739377945,1319113104899321856,1243491549092216832,3732432016,788100720151101440,854740899636666368,730446367374622720,3000138418
Αγαθοπούλου Δημητρίου Ειρήνη-Ελένη,Αγαθοπούλου,Αγαθοπούλου Ειρήνη-Ελένη,ΣΥΡΙΖΑ,iriniagath,487731215,4604187137,723121484101750784,2857199061,996716524483305472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βέτα Δημητρίου Καλλιόπη,Βέτα,Βέτα Καλλιόπη,ΣΥΡΙΖΑ,,216559078,1411403780,2150368044,1188826549,1153356688738738178,1301874953483169792,1471877977,3088947371,4121629649,335888858,699217737474797568,2316779836,1371075817090871299,1072026809590530049,1046683276562362368,713062942334390272,3343878843,928683047209271296,4296546322,3092169790
Ψυχογιός Κωνσταντίνου Γεώργιος,Ψυχογιός,Ψυχογιός Γεώργιος,ΣΥΡΙΖΑ,g_psychogios,2233156488,1642952209,777715390050951168,1017064862843920386,1017140117524373506,546600037,2214258433,1333077999483318272,1161672989525630976,1018106280454565890,1148126520717774849,984427366805135366,860576559299780608,1248493045831495682,912761718090207232,1228671909837053953,1351773998649118720,1059584742197260289,910941341785391104,632296549
Συρμαλένιος Ευαγγέλου Νικόλαος,Συρμαλένιος,Συρμαλένιος Νικόλαος,ΣΥΡΙΖΑ,syrmal2000,349090550,1336790415337545731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αραχωβίτης Γεωργίου Σταύρος,Αραχωβίτης,Αραχωβίτης Σταύρος,ΣΥΡΙΖΑ,,764874811529162753,1186773336,1350866996099997697,1060908132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βαγενά Κηλαηδόνη χήρα Λουκιανού Άννα,Βαγενά,Βαγενά Άννα,ΣΥΡΙΖΑ,annavayena,397518511,3377051099,1113176529209569280,3255461440,1305067794824916992,551039056,4405117347,1279193832895250434,766000060886900736,853249295465820161,2298657740,3334499217,1123512217549377536,3971472267,1481867370,786887464984186881,2461791456,1248717641587572750,748166400645144576,2951093781
Κόκκαλης Κωνσταντίνου Βασίλειος,Κόκκαλης,Κόκκαλης Βασίλειος,ΣΥΡΙΖΑ,vasiliskokkalhs,555858535,763336316,3610405943,991516260,840470466,917014153193287680,139811656,1255985934128033798,944997029046095872,894622048605134848,3002018014,827557397929549825,2858989611,4495478907,3123389440,1343945728985608201,794915863514202112,2186220076,1326120740622643200,4252946439
Θραψανιώτης Μιχαήλ Εμμανουήλ,Θραψανιώτης,Θραψανιώτης Εμμανουήλ,ΣΥΡΙΖΑ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μπουρνούς Δημητρίου Ιωάννης,Μπουρνούς,Μπουρνούς Ιωάννης,ΣΥΡΙΖΑ,alterglobal,24637896,700428618686664704,996599577900994560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μεϊκόπουλος Μιχαήλ Αλέξανδρος,Μεϊκόπουλος,Μεϊκόπουλος Αλέξανδρος,ΣΥΡΙΖΑ,A_Meikopoulos,1001342479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Παπανάτσιου Στέργιου Αικατερίνη,Παπανάτσιου,Παπανάτσιου Αικατερίνη,ΣΥΡΙΖΑ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Χαρίτσης Βύρωνα Αλέξανδρος (Αλέξης),Χαρίτσης,Χαρίτσης Αλέξης,ΣΥΡΙΖΑ,alexischaritsis,973164892877459456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ζεϊμπέκ Χασάν Χουσεϊν,Ζεϊμπέκ,Ζεϊμπέκ Χουσεϊν,ΣΥΡΙΖΑ,ZeybekHuseyin,338861628,2617072969,1300340794759487488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Τζάκρη Εμμανουήλ Θεοδώρα,Τζάκρη,Τζάκρη Θεοδώρα,ΣΥΡΙΖΑ,tzakri,413080707,1150297211214938112,4274697137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Σκούφα Δημητρίου Ελισσάβετ (Μπέττυ),Σκούφα,Σκούφα Μπέττυ,ΣΥΡΙΖΑ,BSkoufa,712255673178976256,3303454059,939226238933196801,2924935967,2445018306,2727277750,1844798186,2722855161,0,0,0,0,0,0,0,0,0,0,0,0
Μπάρκας Θεοφάνη Κωνσταντίνος,Μπάρκας,Μπάρκας Κωνσταντίνος,ΣΥΡΙΖΑ,kostasbarkas,4178705584,14147457,2181933650,3029418120,2613247183,909523122386345984,1340422119436537856,105235946,4212298281,802524121590538240,2402024874,1306334449785868288,2232118632,817736487580139521,2267770148,1355591325148717058,1339534328309698560,3007435528,2991633641,1902104660
Ξανθός Γεωργίου Ανδρέας,Ξανθός,Ξανθός Ανδρέας,ΣΥΡΙΖΑ,andreasxanthos,1701576919,201821248,1711404457,362644404,1036694370089684994,849342904216813570,3302681945,2727624485,2349124661,1267883485219471363,595373139,4777940368,863016636617543680,1191351325,734809831090081793,2927505753,2431915173,2557174248,4580276297,2471988360
Χαρίτου Αθανασίου Δημήτριος (Τάκης),Χαρίτου,Χαρίτου Τάκης,ΣΥΡΙΖΑ,,994741267,1001404446872621056,856209770667274242,1237666579724320769,2839619506,1631169012,1321918078020628486,4220606884,452951739,799016130711080966,420918331,4106196381,1135368390,779647136992522240,758732875306893314,2547890556,2751224782,2821830215,295549016,3112486372
Αβραμάκης Αντωνίου Ελευθέριος,Αβραμάκης,Αβραμάκης Ελευθέριος,ΣΥΡΙΖΑ,,1299771100969283584,3118648804,37627643,1205961935667240960,3608275707,1472201947,623588213,0,0,0,0,0,0,0,0,0,0,0,0,0
Παπαδόπουλος Αποστόλου Αθανάσιος (Σάκης),Παπαδόπουλος,Παπαδόπουλος Σάκης,ΣΥΡΙΖΑ,sakis_papad,918946510410313729,1849120080,298603650,317920326,741415658508963840,878593162490544133,970306790,1951779571,14808587,65001740,733772223249424384,496752112,1267797369455853568,359980470,414106415,1362731549968506884,1037105376,797008676599037952,3074425059,2940626415
Σαρακιώτης Αθανασίου Ιωάννης,Σαρακιώτης,Σαρακιώτης Ιωάννης,ΣΥΡΙΖΑ,jsarakiotis,709702013865562112,2546140309,1014946602,1063886317443051523,1248742597385912322,712173796573224960,1331714638174691329,0,0,0,0,0,0,0,0,0,0,0,0,0
Πέρκα Χαράλαμπου Θεοπίστη (Πέτη),Πέρκα,Πέρκα Πέτη,ΣΥΡΙΖΑ,PetiPerka,3320892040,2967911998,1335858124826308608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μάλαμα Ιωάννη Κυριακή,Μάλαμα,Μάλαμα Κυριακή,ΣΥΡΙΖΑ,KiriakiMalama,3080134666,2379252205,2526004392,715297740431998981,1594597735,453965094,3462115643,256741346,1143439534077677568,532712778,2603904629,2860581778,3070284329,2691033891,1112421493898690560,701145703989518337,4446265457,867011588590632960,294293517,1332774966715174914
Πολάκης Πέτρου Παύλος,Πολάκης,Πολάκης Παύλος,ΣΥΡΙΖΑ,pavpol2222,2367424185,3457989934,1342172591407116288,1312825894239694848,3025136931,938472817972129792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μιχαηλίδης Φραγκούλη Ανδρέας,Μιχαηλίδης,Μιχαηλίδης Ανδρέας,ΣΥΡΙΖΑ,,206986685,637030490,1133652684,795270294495776768,1448628373,314824522,828932168,868754374318751744,1121696232,905547146967076864,2881566994,18427721,702206800,2882691310,1021944192489213954,801700522554261504,3393532467,2895809361,2789499273,3306893157
